customer_unique_id,recency_days,frequency_orders,monetary_total,avg_order_value,avg_review_score,avg_delivery_days,last_purchase,churn_180d,R_score,F_score,M_score,RFM_score,segment_name
91c19131147d0c5c1ef78e1a9b26cf19,225,1,79.0,79.0,5.0,10.0,2018-01-15 19:40:05,True,2,1,2,212,Hibernating
91c2dc5bcfe39cc349dc8bc888352b88,443,1,59.98,59.98,5.0,14.0,2017-06-12 11:17:28,True,1,1,2,112,Hibernating
91c3c2b10f62dc342c721e0b7f73cc58,130,1,248.9,248.9,5.0,5.0,2018-04-20 16:31:21,False,3,1,4,314,Regular
91c67a811772d808280aef6376d4062b,106,1,149.9,149.9,5.0,17.0,2018-05-15 13:28:49,False,4,1,3,413,New Customers
91c8aa24bb4b5629d27b66a2dff9ff10,36,1,29.99,29.99,5.0,2.0,2018-07-23 22:33:50,False,4,1,1,411,New Customers
91cd9a69d709b23d9682fe8d4baa458c,415,1,75.9,75.9,5.0,17.0,2017-07-09 19:10:21,True,1,1,2,112,Hibernating
91d0504cf52d3f76b154c42d78979f39,77,3,201.7,67.23333333333333,5.0,8.0,2018-06-12 16:26:37,False,4,1,4,414,New Customers
91d1f79f98b7fe73a0cc8a3732e1b5ec,266,1,225.0,225.0,5.0,34.0,2017-12-06 11:06:52,True,2,1,4,214,Hibernating
91d566fccdd231e7906ae7f87b823f6b,414,1,46.2,46.2,5.0,17.0,2017-07-10 19:41:28,True,1,1,1,111,Hibernating
91d5da8c24686b483a7b08bfddf5c344,178,1,169.99,169.99,1.0,51.0,2018-03-04 01:19:17,False,3,1,4,314,Regular
91da289fa4deba62c108246d150a8f4e,231,1,219.78,219.78,5.0,7.0,2018-01-09 18:25:03,True,2,1,4,214,Hibernating
91db2e9633e507c47274a5767ef6fb2f,183,1,53.9,53.9,2.0,43.0,2018-02-26 18:36:40,True,3,1,2,312,Need Attention
91dc92aa21acc446f71c96dbfc7f0bdc,268,1,85.0,85.0,5.0,15.0,2017-12-04 14:20:05,True,2,1,2,212,Hibernating
91dda3852e8a4757ed73fc91360cfa5f,296,1,169.8,169.8,5.0,16.0,2017-11-05 17:33:45,True,2,1,4,214,Hibernating
91de4469fbb92fe5ae4a3aace917a864,309,1,27.93,27.93,5.0,16.0,2017-10-24 08:16:53,True,2,1,1,211,Hibernating
91e2a2cab493008ec6525c5b50e085e8,8,1,387.9,387.9,5.0,3.0,2018-08-21 14:57:19,False,4,1,4,414,New Customers
91e71027ae8624a08ddfc1b5be4f667e,281,1,450.0,450.0,5.0,11.0,2017-11-20 15:08:25,True,2,1,4,214,Hibernating
91e824aa4dddbc9b26a1d3a01379fa58,311,1,129.9,129.9,5.0,12.0,2017-10-22 13:02:17,True,2,1,3,213,Hibernating
91f46965c6d0d290607f08caea49a09f,78,1,390.0,390.0,5.0,7.0,2018-06-12 11:26:51,False,4,1,4,414,New Customers
91f86c95539c9451af672c1db782fd0e,67,1,28.99,28.99,3.0,9.0,2018-06-22 23:55:17,False,4,1,1,411,New Customers
91fd077ab76d369abd7e719062beb113,128,1,159.5,159.5,4.0,15.0,2018-04-23 09:49:26,False,3,1,4,314,Regular
920585274b879e26d25b31a2bd8dab76,358,1,218.0,218.0,2.0,11.0,2017-09-05 09:12:36,True,1,1,4,114,Hibernating
9208f837dd343d6f6d838998110cce34,268,1,178.9,178.9,4.0,15.0,2017-12-04 11:18:34,True,2,1,4,214,Hibernating
920d5c417ac2c46e933d1d5d2d71f7ec,386,1,39.6,39.6,5.0,7.0,2017-08-08 00:48:12,True,1,1,1,111,Hibernating
920df3435f8c6487bd257a04369c09be,430,1,129.94,129.94,3.0,10.0,2017-06-24 19:28:58,True,1,1,3,113,Hibernating
9211811051790ac1fb9ece493f4deb3b,232,1,89.0,89.0,5.0,16.0,2018-01-08 23:16:26,True,2,1,2,212,Hibernating
9214e96f2105b508095ca10a1cc7fc48,276,1,65.0,65.0,5.0,48.0,2017-11-25 15:08:42,True,2,1,2,212,Hibernating
92194b068ea27de300852fd169d8bf69,383,1,269.99,269.99,5.0,3.0,2017-08-11 07:43:37,True,1,1,4,114,Hibernating
921fa6982e780da7d9e0bb6ca11b380c,384,1,132.9,132.9,5.0,14.0,2017-08-10 12:17:35,True,1,1,3,113,Hibernating
921fc1dfb52ee8f2f29b9f8e2ef228cd,275,1,39.9,39.9,1.0,22.0,2017-11-26 17:13:50,True,2,1,1,211,Hibernating
922333d78a1115cd90d76981fbbb80eb,237,1,23.8,23.8,5.0,12.0,2018-01-03 22:02:21,True,2,1,1,211,Hibernating
9226c66cd4f63455591508fe5157a0b7,332,1,19.9,19.9,4.0,13.0,2017-10-01 11:46:12,True,2,1,1,211,Hibernating
92272a7a0e11f7d949a982e647a6d286,442,1,139.8,139.8,4.0,16.0,2017-06-13 10:17:04,True,1,1,3,113,Hibernating
92309fc01744d4ad163bb4878b267fd9,282,1,399.99,399.99,4.0,19.0,2017-11-20 12:48:07,True,2,1,4,214,Hibernating
9230d476bb769173246f63a45d0000f5,197,1,69.0,69.0,5.0,9.0,2018-02-13 10:10:16,True,3,1,2,312,Need Attention
923c196bd8ad794e9d13679e356c43df,348,1,1649.99,1649.99,5.0,10.0,2017-09-14 23:46:41,True,1,1,4,114,Hibernating
92441a2a270a63272ba1222ea3e50742,279,1,89.8,89.8,4.0,23.0,2017-11-22 22:42:21,True,2,1,3,213,Hibernating
92458e7b9349a9b73d21fd97500eb6fe,207,1,139.99,139.99,1.0,28.0,2018-02-03 12:53:32,True,3,1,3,313,Regular
924a005e5a757eebb101239222d99467,206,1,179.0,179.0,5.0,12.0,2018-02-03 18:23:00,True,3,1,4,314,Regular
92515a627915c69367e6e389ef331262,81,1,49.9,49.9,5.0,12.0,2018-06-08 17:11:46,False,4,1,2,412,New Customers
9257a68735732496ef254a911c377eca,279,1,349.0,349.0,1.0,53.0,2017-11-23 12:31:10,True,2,1,4,214,Hibernating
925e2f9a26476ae32a9043e4d062106c,220,1,108.0,108.0,4.0,14.0,2018-01-20 23:36:07,True,2,1,3,213,Hibernating
9261045ee2bc2f2f061583a615d528ed,167,1,24.99,24.99,5.0,6.0,2018-03-15 00:44:29,False,3,1,1,311,Need Attention
926387e6018cb60df81b66305d6d9829,208,1,12.25,12.25,5.0,12.0,2018-02-02 14:23:48,True,3,1,1,311,Need Attention
9266c1162160a9f89df9e70f2597b605,302,1,580.27,580.27,3.0,13.0,2017-10-31 13:58:55,True,2,1,4,214,Hibernating
926acce2df094751c508817e67be5e5a,127,1,90.0,90.0,5.0,9.0,2018-04-23 15:36:28,False,3,1,3,313,Regular
926ed421810baa116448cd1f89e08ce7,554,1,15.0,15.0,5.0,2.0,2017-02-21 02:53:38,True,1,1,1,111,Hibernating
926f99deef507baf7ed6374cb3abf457,183,1,19.9,19.9,5.0,8.0,2018-02-27 11:40:54,True,3,1,1,311,Need Attention
9271d8382e15324f1704571bb2dd3147,130,1,190.0,190.0,5.0,6.0,2018-04-20 17:21:55,False,3,1,4,314,Regular
9275b48e42a3c0d0edf727b40649d250,18,1,95.28,95.28,4.0,5.0,2018-08-10 18:45:02,False,4,1,3,413,New Customers
9278914e32bbb1e39240325974843b81,100,1,46.4,46.4,1.0,25.0,2018-05-20 18:20:00,False,4,1,1,411,New Customers
927a61d1dc36be0dd568b7a9b884ca8e,155,1,39.99,39.99,5.0,8.0,2018-03-27 09:53:40,False,3,1,1,311,Need Attention
92802a430d942f30dc75c07de3a26bce,212,1,99.9,99.9,1.0,25.0,2018-01-29 09:29:10,True,3,1,3,313,Regular
9280630f31756d3c7a7abe695a723d09,309,1,25.9,25.9,4.0,16.0,2017-10-24 13:00:44,True,2,1,1,211,Hibernating
92825da6382fc675e5be0b14da34e627,213,1,49.9,49.9,5.0,17.0,2018-01-28 07:10:53,True,3,1,2,312,Need Attention
9282a1ee76b12ff57a5919652b3ad860,260,1,99.9,99.9,4.0,23.0,2017-12-11 19:49:26,True,2,1,3,213,Hibernating
9283ff2e613551b2e88edd593d46d3cd,346,1,314.0,314.0,5.0,6.0,2017-09-16 17:28:17,True,1,1,4,114,Hibernating
9290e3b0f0fe3e660c4de619c1640ac9,354,1,319.98,319.98,5.0,11.0,2017-09-08 16:59:15,True,1,1,4,114,Hibernating
92912f2f697286b095b0bfdcfa32dc87,275,1,27.6,27.6,5.0,3.0,2017-11-26 17:57:38,True,2,1,1,211,Hibernating
92970e5a0e375aceb871dd8494d2932e,350,1,45.95,45.95,5.0,9.0,2017-09-12 20:36:17,True,1,1,1,111,Hibernating
9298fccf4e18c9a1cdf6c81de201198c,499,1,19.99,19.99,5.0,11.0,2017-04-16 22:01:47,True,1,1,1,111,Hibernating
9299b9e27e97571a5ddc3725b9186536,163,1,216.0,216.0,5.0,14.0,2018-03-19 11:10:14,False,3,1,4,314,Regular
929b6042786ad70d78ba9102286bc589,161,1,171.0,171.0,4.0,6.0,2018-03-21 10:26:40,False,3,1,4,314,Regular
929cb30f2b2d985b1cd520bedb21aee3,386,1,19.9,19.9,1.0,39.0,2017-08-07 15:06:22,True,1,1,1,111,Hibernating
929cdd3b6c0a61255a40f1eca15670d5,205,1,115.3,115.3,4.0,11.0,2018-02-05 09:02:02,True,3,1,3,313,Regular
929f67fce8f269879084f50385a16354,33,2,224.9,112.45,5.0,10.0,2018-07-26 15:26:12,False,4,1,4,414,New Customers
92ac3d5a42b57c1441857a4b0bbfde64,299,1,36.0,36.0,5.0,13.0,2017-11-03 12:49:57,True,2,1,1,211,Hibernating
92af805fe5fb8c37dc920eb1a6e23a19,283,1,79.9,79.9,4.0,5.0,2017-11-19 13:23:06,True,2,1,2,212,Hibernating
92b18241cb0ae7c3be4c5c9e4b9db371,117,1,39.9,39.9,5.0,25.0,2018-05-03 19:34:44,False,3,1,1,311,Need Attention
92b1f753590f17656b5a15d21e2550bb,224,1,19.9,19.9,5.0,13.0,2018-01-16 21:53:11,True,2,1,1,211,Hibernating
92b5ede4ff23756b5402ab835e70c887,230,1,250.0,250.0,,21.0,2018-01-10 19:48:48,True,2,1,4,214,Hibernating
92b80c0469a342c21683275fb38ffd60,428,1,249.99,249.99,5.0,7.0,2017-06-27 14:26:48,True,1,1,4,114,Hibernating
92bd848b73f8ca45c131e67b06d526b8,22,1,47.97,47.97,1.0,8.0,2018-08-06 23:29:07,False,4,1,2,412,New Customers
92bed6ff4d53aed3ae8d1c28c07f82ae,230,1,79.8,79.8,4.0,9.0,2018-01-10 20:41:45,True,2,1,2,212,Hibernating
92c45de91f5fa35c526b059a393429a9,163,1,115.9,115.9,5.0,11.0,2018-03-18 21:57:15,False,3,1,3,313,Regular
92c4bcf841b9aff311259bc516ab19f7,153,1,69.0,69.0,5.0,22.0,2018-03-28 17:15:08,False,3,1,2,312,Need Attention
92c661ade97ce3bd31ae6d1da2b65eb4,63,1,169.9,169.9,2.0,3.0,2018-06-26 19:22:37,False,4,1,4,414,New Customers
92c9525f9e8ef6fea7690651e1ebb377,363,1,195.0,195.0,4.0,9.0,2017-08-30 18:44:11,True,1,1,4,114,Hibernating
92ca21d06549460680f5ae0cd72fe722,107,1,134.9,134.9,4.0,10.0,2018-05-13 19:05:53,False,4,1,3,413,New Customers
92d64c6ff7a4ba537a0362f8c8af448a,223,1,13.9,13.9,5.0,14.0,2018-01-17 20:07:34,True,2,1,1,211,Hibernating
92d6a6df2cf2d6e2fa89dc1d28164c98,525,1,48.9,48.9,5.0,8.0,2017-03-22 14:32:54,True,1,1,2,112,Hibernating
92d8d3769e33b13903af5274f6f498d8,493,1,44.55,44.55,3.0,16.0,2017-04-22 18:46:41,True,1,1,1,111,Hibernating
92dad797c35a05214b4ffcf93952aaa8,121,1,44.99,44.99,5.0,3.0,2018-04-30 09:20:24,False,3,1,1,311,Need Attention
92dd9c8abb3cfdd902e9528cab9cc3cf,589,1,180.0,180.0,5.0,7.0,2017-01-17 09:15:35,True,1,1,4,114,Hibernating
92e0b708c21b0c3cfb1a3ea8fd807529,468,1,139.9,139.9,5.0,6.0,2017-05-17 16:12:44,True,1,1,3,113,Hibernating
92e0f98d5c6b1bbe7616666e0f1b23d6,32,1,185.0,185.0,4.0,4.0,2018-07-28 13:11:22,False,4,1,4,414,New Customers
92e1775d487ac96a09d0d17139f37a48,171,1,69.9,69.9,3.0,31.0,2018-03-11 09:27:22,False,3,1,2,312,Need Attention
92e6b1a7f2ce6a0d8cc6ceb129d1bc34,213,1,89.0,89.0,5.0,13.0,2018-01-27 20:34:58,True,3,1,2,312,Need Attention
92ebe191297a15dbd82c79561d5e1bdc,275,1,56.99,56.99,4.0,15.0,2017-11-26 15:24:50,True,2,1,2,212,Hibernating
92ebffe3693a39d55ca83ba631db6d39,269,1,125.5,125.5,5.0,24.0,2017-12-02 20:09:30,True,2,1,3,213,Hibernating
92f39d90e5d38bfbdd8dd4f7bd3bf49b,166,1,688.0,688.0,1.0,32.0,2018-03-16 01:47:19,False,3,1,4,314,Regular
92f6d6f491876c7caf6438634aa219b6,225,1,69.99,69.99,5.0,7.0,2018-01-16 13:03:19,True,2,1,2,212,Hibernating
92f91f0169699b4fa982312590eee9df,77,1,130.0,130.0,4.0,6.0,2018-06-12 19:36:02,False,4,1,3,413,New Customers
92f93187b1f2b2b3f774655a3936b90b,274,1,233.0,233.0,5.0,3.0,2017-11-28 13:12:45,True,2,1,4,214,Hibernating
92fa81dfd9136b1d242f7ba6cfe4f2f1,67,1,169.0,169.0,5.0,4.0,2018-06-22 15:27:17,False,4,1,4,414,New Customers
92fe6ac03dbee5674fb7092a6e0acc83,270,1,155.0,155.0,5.0,13.0,2017-12-02 09:52:18,True,2,1,4,214,Hibernating
92ff3fe8e3c5ada195a9f19a5f7940f9,112,1,29.99,29.99,4.0,9.0,2018-05-08 21:07:02,False,4,1,1,411,New Customers
93049ae397cd06e7dbddbf132cd2d40b,187,1,82.8,82.8,1.0,18.0,2018-02-23 14:47:25,True,3,1,2,312,Need Attention
930958664b249ce7ea76b0a85db1b1d6,97,1,27.99,27.99,4.0,4.0,2018-05-23 22:07:24,False,4,1,1,411,New Customers
930aadc15ac3fb4c4218b34852fb1f2a,289,1,9.9,9.9,5.0,4.0,2017-11-12 15:37:14,True,2,1,1,211,Hibernating
930e9f0d9455cb3951d1b2c258dfc9bc,368,1,309.99,309.99,4.0,26.0,2017-08-25 18:45:08,True,1,1,4,114,Hibernating
9311bd6eee7140ace1c786fe87bb8b42,18,1,95.0,95.0,5.0,18.0,2018-08-10 20:58:54,False,4,1,3,413,New Customers
93128391f063554c67bf95f7d5a89d99,343,1,69.9,69.9,5.0,5.0,2017-09-20 09:11:25,True,2,1,2,212,Hibernating
9312facd0dceca008b7feae4fa9788ed,121,1,24.95,24.95,5.0,14.0,2018-04-30 10:44:34,False,3,1,1,311,Need Attention
93198b0ec4d4ab20bb6da54cc1045cb9,11,1,117.0,117.0,5.0,7.0,2018-08-17 18:44:30,False,4,1,3,413,New Customers
931a4a1a3e2cf8b4b4d33922f1469dbe,11,2,142.98,71.49,5.0,3.0,2018-08-17 23:21:15,False,4,1,3,413,New Customers
931edcd9ef8f3f345c234265a41451e0,436,1,238.9,238.9,5.0,8.0,2017-06-18 23:19:13,True,1,1,4,114,Hibernating
9321f71d5fee4b69df04be7e29333505,210,1,79.99,79.99,1.0,30.0,2018-01-31 10:59:42,True,3,1,2,312,Need Attention
93299b9214b83dfd27be73688fa20854,159,1,12.9,12.9,5.0,4.0,2018-03-22 18:49:32,False,3,1,1,311,Need Attention
932dd957402f175a77919f49706bc080,30,1,105.0,105.0,4.0,7.0,2018-07-30 10:35:26,False,4,1,3,413,New Customers
932ee9a016781b9ae7332cf281d75d2c,146,1,579.0,579.0,2.0,7.0,2018-04-05 11:41:17,False,3,1,4,314,Regular
932fdea469902e1012e36c4510356e66,174,1,78.0,78.0,,40.0,2018-03-08 11:38:27,False,3,1,2,312,Need Attention
93301b3d36827181311c650f0ceead5e,512,1,104.7,104.7,5.0,8.0,2017-04-04 01:35:58,True,1,1,3,113,Hibernating
93317aff22798636759435057f515f32,180,1,34.9,34.9,3.0,19.0,2018-03-02 12:25:45,False,3,1,1,311,Need Attention
93360190b9375a40b65720ee99387a4a,151,3,110.9,36.96666666666667,5.0,9.333333333333334,2018-03-30 20:27:16,False,3,1,3,313,Regular
93365b38e56abac3d02bae772a2c6f58,257,1,24.99,24.99,3.0,26.0,2017-12-15 13:55:36,True,2,1,1,211,Hibernating
9336ed8ecc0d62a8da50590474e8bde1,496,1,189.98,189.98,5.0,12.0,2017-04-20 09:47:51,True,1,1,4,114,Hibernating
9339c5dcdb8ec30292a29b9a93b370ed,83,1,55.5,55.5,5.0,7.0,2018-06-07 10:23:01,False,4,1,2,412,New Customers
933c39b91054168880e0c148bb686dbe,464,1,56.99,56.99,5.0,21.0,2017-05-22 08:38:31,True,1,1,2,112,Hibernating
933dcc1cfd5c794f6177ebce818c2412,223,1,139.99,139.99,3.0,13.0,2018-01-17 15:17:04,True,2,1,3,213,Hibernating
93400fded0b32a8d5d96e470a2e09537,344,1,44.99,44.99,5.0,9.0,2017-09-18 17:55:16,True,2,1,1,211,Hibernating
9342b18c97a2bbf3fa9d97aceb0b6dd4,691,1,399.8,399.8,5.0,32.0,2016-10-06 15:19:40,True,1,1,4,114,Hibernating
934413f76823331fd8c6d6d9958f0631,429,1,59.9,59.9,5.0,3.0,2017-06-25 20:34:55,True,1,1,2,112,Hibernating
93451172a198897b74f15a1cd6f2e954,429,1,37.99,37.99,4.0,12.0,2017-06-25 16:07:00,True,1,1,1,111,Hibernating
9347dcf27fae4ea9c3c85610e72a2573,258,1,38.0,38.0,2.0,30.0,2017-12-13 15:40:19,True,2,1,1,211,Hibernating
934bc5960242b4b13910b02da54a6499,545,1,133.05,133.05,4.0,12.0,2017-03-02 11:53:33,True,1,1,3,113,Hibernating
934c13cd388d7b39aa0abd304e90e4b0,105,1,249.0,249.0,3.0,16.0,2018-05-16 11:59:04,False,4,1,4,414,New Customers
934d7e7b5aec6b485caa9f0bb98ebd48,113,1,70.0,70.0,1.0,10.0,2018-05-08 11:08:03,False,4,1,2,412,New Customers
934e31a23d80cb297d31f16478300038,157,1,119.9,119.9,5.0,25.0,2018-03-25 14:50:08,False,3,1,3,313,Regular
934eaf954e2bb5c0787334b63576854f,534,1,69.99,69.99,1.0,3.0,2017-03-12 17:42:52,True,1,1,2,112,Hibernating
93544519e54be2943b51d251d93162a9,180,1,128.89,128.89,5.0,13.0,2018-03-01 20:46:25,False,3,1,3,313,Regular
9364b05a166828635a9f34f4ce7aec55,269,1,39.9,39.9,5.0,23.0,2017-12-03 12:58:56,True,2,1,1,211,Hibernating
9369070284424eca0fc33f978f2e8d0f,35,1,95.0,95.0,4.0,6.0,2018-07-25 11:23:17,False,4,1,3,413,New Customers
93703e703e163c46a2382d695551a962,519,1,26.9,26.9,5.0,8.0,2017-03-28 09:24:55,True,1,1,1,111,Hibernating
93711751406953c5f6906161ac61e41e,336,1,89.9,89.9,5.0,5.0,2017-09-26 21:09:07,True,2,1,3,213,Hibernating
9373c4131995bfc178fd3107e618c0e3,518,1,249.0,249.0,5.0,13.0,2017-03-28 19:31:36,True,1,1,4,114,Hibernating
937ab0db6740980b6126beab34ff802f,178,1,31.9,31.9,1.0,57.0,2018-03-04 11:20:37,False,3,1,1,311,Need Attention
937ab586be6e072e840176da021d978b,76,1,110.32,110.32,5.0,5.0,2018-06-13 20:08:25,False,4,1,3,413,New Customers
937ba8d1f2e92c9f64fd44e778bcaa3f,127,1,329.9,329.9,5.0,4.0,2018-04-23 18:45:00,False,3,1,4,314,Regular
937ccb37e4aff745a55e6ab4d55f1034,140,1,45.0,45.0,5.0,7.0,2018-04-10 22:32:53,False,3,1,1,311,Need Attention
937e27b334692fa4bcafc1d4186cf4fb,42,1,139.99,139.99,3.0,31.0,2018-07-17 18:18:33,False,4,1,3,413,New Customers
9382ef645ba8683e5afe03653e7013b9,279,1,37.99,37.99,3.0,25.0,2017-11-23 10:28:05,True,2,1,1,211,Hibernating
9385443ea1114328ab7c122925b6eb94,205,1,47.9,47.9,3.0,14.0,2018-02-04 17:11:22,True,3,1,2,312,Need Attention
938638b4e8e194db5e20e3deb15a975f,13,1,22.99,22.99,5.0,7.0,2018-08-15 16:55:14,False,4,1,1,411,New Customers
938de3ec351cd89fe06cc10f75c5fb90,140,1,86.97,86.97,4.0,3.0,2018-04-10 16:07:47,False,3,1,2,312,Need Attention
939020d6358ae4ff39033132f09a19ce,3,1,29.9,29.9,5.0,4.0,2018-08-25 17:11:57,False,4,1,1,411,New Customers
9393c545a7c287906ac799ebf4a54986,55,1,179.9,179.9,5.0,7.0,2018-07-04 18:24:16,False,4,1,4,414,New Customers
93a2e255c498ea71d7a63bd3f06abc01,371,1,56.99,56.99,4.0,5.0,2017-08-23 10:13:01,True,1,1,2,112,Hibernating
93a842d6ab8fb82ada2ed64c31a6b61c,419,1,220.0,220.0,3.0,12.0,2017-07-06 10:09:27,True,1,1,4,114,Hibernating
93a88de83f293c637d8b8a366a22b9f1,407,1,169.99,169.99,,10.0,2017-07-18 12:01:46,True,1,1,4,114,Hibernating
93a99fc9943e02139035899036a05078,316,1,99.8,99.8,1.0,31.0,2017-10-17 12:33:34,True,2,1,3,213,Hibernating
93b01780c7de46bbd8da0abcf88631c5,277,1,20.0,20.0,5.0,3.0,2017-11-24 23:53:43,True,2,1,1,211,Hibernating
93b13aeabd0f92eddec76fe7d1b3f951,160,1,299.0,299.0,5.0,7.0,2018-03-22 08:19:33,False,3,1,4,314,Regular
93b3ffa54afd9c20cfb35f3ce2e8e82d,217,1,45.97,45.97,5.0,12.0,2018-01-24 09:13:19,True,3,1,1,311,Need Attention
93b4c8bdafa9877757c77b519415d274,489,1,44.0,44.0,1.0,18.0,2017-04-27 08:26:54,True,1,1,1,111,Hibernating
93b592cbb89abbda7dc554c39add344e,9,1,48.9,48.9,5.0,10.0,2018-08-20 11:06:46,False,4,1,2,412,New Customers
93b8a802bf6ff92bdc48e8f9d4dbc293,437,1,780.0,780.0,5.0,6.0,2017-06-17 15:26:32,True,1,1,4,114,Hibernating
93b9fb08eabb536d0322723c72b50dc6,66,1,35.9,35.9,1.0,3.0,2018-06-23 19:45:42,False,4,1,1,411,New Customers
93bdcb31690862c4a8659799b455aef2,450,1,26.7,26.7,5.0,8.0,2017-06-04 19:55:30,True,1,1,1,111,Hibernating
93c19a2a1d633765971086fc540a1d36,204,1,39.5,39.5,5.0,17.0,2018-02-05 20:40:37,True,3,1,1,311,Need Attention
93c93522de58d85598abe04fb967ae0c,313,1,199.9,199.9,5.0,4.0,2017-10-19 23:16:28,True,2,1,4,214,Hibernating
93ca6447186f5c7a1ca819c9a572fdcc,244,1,39.9,39.9,1.0,40.0,2017-12-27 22:43:15,True,2,1,1,211,Hibernating
93ca79824587d081f23abd9351f38d3c,231,1,54.9,54.9,4.0,12.0,2018-01-09 16:39:32,True,2,1,2,212,Hibernating
93cb3aae2eaef422b323eb6b412ad733,281,1,59.8,59.8,4.0,12.0,2017-11-21 13:59:25,True,2,1,2,212,Hibernating
93ce42779f1b4ef4a6329e31960d3d5a,530,1,159.9,159.9,3.0,19.0,2017-03-16 19:05:03,True,1,1,4,114,Hibernating
93d298520e0efe01c932386d4696c355,74,1,99.9,99.9,5.0,6.0,2018-06-15 15:25:33,False,4,1,3,413,New Customers
93d5e580e27ed4d75679467817ab734d,28,1,229.99,229.99,5.0,14.0,2018-07-31 23:49:16,False,4,1,4,414,New Customers
93d60512ee5495166c0cdb8a2764d5fd,125,1,27.9,27.9,5.0,1.0,2018-04-26 01:05:51,False,3,1,1,311,Need Attention
93d8aba57ba1b1a343333f89358fa60f,501,1,31.9,31.9,3.0,20.0,2017-04-15 11:46:19,True,1,1,1,111,Hibernating
93d934c3a86cf8a7e0e7631fd80f9ce9,579,1,59.99,59.99,5.0,6.0,2017-01-27 12:51:19,True,1,1,2,112,Hibernating
93dabd0fb48bfbc6e14aca0432ed0717,397,2,91.8,45.9,5.0,6.5,2017-07-28 00:39:07,True,1,1,3,113,Hibernating
93db63f804c7a1810e53bf03544efb15,225,1,50.4,50.4,5.0,21.0,2018-01-16 08:08:21,True,2,1,2,212,Hibernating
93db776631b272d7fca708fe4eb790ca,152,1,79.9,79.9,4.0,13.0,2018-03-29 22:24:34,False,3,1,2,312,Need Attention
93e0b4d41810b3f6c7c26586bb901eba,60,1,105.99,105.99,5.0,5.0,2018-06-30 11:10:38,False,4,1,3,413,New Customers
93ed318c43f54a2162e4377e7122ee0a,92,1,246.99,246.99,1.0,29.0,2018-05-28 21:02:23,False,4,1,4,414,New Customers
93ee2943387bb64b98d15c1843c65503,203,1,47.9,47.9,5.0,8.0,2018-02-06 16:17:58,True,3,1,2,312,Need Attention
93eeb8745a219d35b7e32d796528b681,50,2,559.9,279.95,5.0,8.5,2018-07-09 16:06:42,False,4,1,4,414,New Customers
93f420e37d92cd7518e2b6c5db4cd95c,340,1,101.99,101.99,4.0,20.0,2017-09-23 10:46:05,True,2,1,3,213,Hibernating
93f9ccf10237ab42fd9dc37103eb7a76,14,1,26.9,26.9,3.0,7.0,2018-08-15 08:58:42,False,4,1,1,411,New Customers
93ff262b3365b5aa5ed38f8e2f24e1d3,96,1,86.6,86.6,5.0,7.0,2018-05-25 08:27:32,False,4,1,2,412,New Customers
940479e512430562ff270c006915e19d,276,1,80.99,80.99,2.0,41.0,2017-11-26 14:08:44,True,2,1,2,212,Hibernating
94066c043a965ce8a9b413e7e3fa8692,62,1,169.9,169.9,5.0,5.0,2018-06-28 10:55:54,False,4,1,4,414,New Customers
9406b09ee310bd556a634c55e6781208,14,1,97.5,97.5,5.0,12.0,2018-08-14 22:31:33,False,4,1,3,413,New Customers
94093e4a8945e283282180e6aaae4fc3,268,1,139.99,139.99,5.0,16.0,2017-12-03 19:38:53,True,2,1,3,213,Hibernating
94153bb707107e23d9f5f0c0735582ef,183,1,199.9,199.9,1.0,45.0,2018-02-26 16:43:06,True,3,1,4,314,Regular
941816bc8bf0ba36593c7ff873de3174,144,1,320.0,320.0,5.0,5.0,2018-04-06 21:24:06,False,3,1,4,314,Regular
941c336ba35bc4cbd3c5bda62cfaa767,183,2,394.9,197.45,3.5,18.5,2018-02-27 09:06:14,True,3,1,4,314,Regular
941e7753ff8f0182cb1de64346d87457,283,1,39.9,39.9,5.0,8.0,2017-11-18 21:52:08,True,2,1,1,211,Hibernating
941f0c3842a0dd4a291b7eee3b535f34,372,1,679.99,679.99,5.0,8.0,2017-08-21 19:07:55,True,1,1,4,114,Hibernating
9426e18d6a769d72a66f2e6299a03d8b,490,1,499.0,499.0,5.0,8.0,2017-04-26 14:30:03,True,1,1,4,114,Hibernating
94277998dba3020487abcff76ed3cd11,107,1,33.0,33.0,5.0,7.0,2018-05-14 12:48:29,False,4,1,1,411,New Customers
9429c79eda0b28a0267b89c8afb0da0c,41,1,21.9,21.9,4.0,8.0,2018-07-19 07:52:33,False,4,1,1,411,New Customers
942a51dad33958da2f641c42fce62f47,253,1,49.95,49.95,5.0,23.0,2017-12-18 18:13:16,True,2,1,2,212,Hibernating
942a5e1f3f7b206e11354f6d84121a3e,278,1,98.0,98.0,2.0,18.0,2017-11-24 11:47:45,True,2,1,3,213,Hibernating
942ed195aa3c523f71b03bbbe9accc2b,262,1,149.0,149.0,5.0,7.0,2017-12-09 17:42:14,True,2,1,3,213,Hibernating
942f806a996896381e52bea4fffc89fd,66,1,114.9,114.9,5.0,5.0,2018-06-23 18:28:23,False,4,1,3,413,New Customers
943122196559e5670da3a9ec039a9005,356,1,43.99,43.99,4.0,6.0,2017-09-06 22:34:59,True,1,1,1,111,Hibernating
94329da6c63490ec0c528d424a874930,155,1,23.7,23.7,4.0,6.0,2018-03-27 14:13:06,False,3,1,1,311,Need Attention
